86-21-780	"* Photograph of 203 mm by 254 mm (8.0 in. power launch 10.0 in.) "" White Swan"" under way in Swan by G *** Notes *** Catalog number 86-21-380 was the last item found and removed from the transparent sleeves of the four-ring loose leaf binder, The binder has been placed in storage. 2. Catalog numbers 86-21-381 to 86-21-457 are photographs from a 3-ring loose leaf binder with 216 mm by 279 mm (8.5 in. by 11.0 in.) buff colored album pages. Photocopies were made of each of the 38 album pages. Catalog numbers were assigned to each phlotograph; these were recorded on the photocopies. Photographs were removed from the album pages and stored archival envelopes except as noted. The photocopies and album pages are stored in letter size file folders together with the appropriate archival envelopes. *** End of Notes ***"
86-21-319	"* Carbon copy of letter from M.L. Draper, Dupont, to Frederick McIntire of Zenith products on congratulations for E-Award. Letter dated November 27, 2942. Typewritten but with hand written note on lower left: ""For WHN & Sons, F.R. Mcl."" Size 216 mm by 279 mm (8.5 in. by 11.0 in.). Note: This item is fragile and needs restoration."
86-21-205	"* Negative photostat of a Latin monograph on the Invention of pocket watches. One page summary in English with remainder of the 58 sheets in Latin, printed in Gothic type. Title; ""Cosmographia"", author Pomponlus Mela. Size 216 mm by 279 mm (8.5 in. by 11.0 in. )"
86-21-230	"* Catalog sheet for Deluxe models of Browning automatic shotguns in French, English, German, and Spanish. Issued by Fabrique Nationale D'Armes de Guerre, a Belgian arms company, Four pages 216 mm by 27 3 inm (8.5 In. by 10.75 in.)"
86-21-202	"* Blotter advertising the ""Locomotive Railway Carriage and Wagon Review."" Unused as a blotter. Size 114 mm by 241 mm (4.5"" in. by 9.5 in.)"
86-21-211	"* 133 mm (4.12 spinning Metal"" by Herbert Woolsey from June 1933, pages 76-80. Size 210 mm by H in.) Needs restoration or copying. U.S. in. ) Navy, 1916"" 64 pages. Size 105 mm by"
86-21-365	"* Color photograph of label with caption: ""Waltham in Woerd Avenue Boat House May Sea Scout Sea Scout Sea Scout 25th Anniversary. 25th Anniversary. 25th Anniversary. Sea Scout 25th Anniversary."
86-21-376	"* Photograph of two 4-oar racing shells with oarsmen and coxswains and a power launch on Charles River. Label with caption: ""W. H. Nichols employees in shells on Charles River - opposite Mount Feake Cemetery."" Size 203 mm by 254 mm (8.0 in. by 10.0 in.) stored"
86-21-417	"* Lower right photograph caption: ""Bustle going to the on Masquerade page with photo (3.0 by 5.25 in. ) grocery store."" Size 76 mm by 133"
86-21-125	"This item requires 12.0 in.) * Blueprint of Charles Vander Woerd's Gravity Escapement. is very fragile and must be handled with care. It extensive restoration. Size: 216 mm by 305 mm (8.5 in by This I tern stored in oversize file box #1. 1-2 2/20/91 8(5-21-126 * Two-page brochure In French entitled: ""Une Industrie Neuchatel olse . "" Three clocks are shown. Size: 229 mm by 311 mm (9.0 In. by 12.25 In.) Stored in oversize file box #1."
86-21-384	"* Upper photograph of two with page caption: CREW AUCTION."" Size 95 mm by 108 mm (3.75 in. by 4.25 in file folder with 86-21-385, -386, and -387. ."
86-21-342	"* Printed ""Our Appreciation to W. mm by 229 mm (6.0 in. by 9.8 in.) H. Nichols . "" Size 152"
86-21-267	"* Outdoor group photograph at ground breaking for Build-ing #6. Reverse side notation in ink: ""W.H.-Reading / Mrs. Nichols-with spade / Arthur Nichols-far left / Peggy Hoagland-child / Breaking ground for Bldg #6, 1948."" Size 203 mm by 254 mm (8.0 in. by 10.0 in.)"
86-21-222	"* Photograph of Lautal Mausoleum showing date 1880 Inscribed In doorway lintel. Specific location of the monument shown In 86-21-18 t0 -21 and mausoleum are not specified but it is assumed that both are In the same cemetery. All photographs were found Ln the same envelope, cataloged as 86-21-217. Size 89 mm by 121 mm (3.5 In. by 4.75 in. )"
86-21-446	"* Lower outdoor photograph showing eight women and one man with caption: ""Timekeepers bid Mr. Freeto Farewell."" Size 121 mm by 146 mm (4.75 in. by 5.75 in.)"
86-21-310	"* Letter of congratulations on E-Award from Roy E. Williams, General Manager Associated Industries of^Massachusetts to WHN, dated November 5, 1942. Typed on 216 mm by 279 mm (8.5 in. by 11.0 in.) paper and signed."
86-21-201	"* Newsletter ""Tax Talk"", Vol. 18, No. 4, 1955. Published by thru Massachusetts Federation of Taxpayers Associations, 8 pages, size 279 mm by 292 mm (9.0 in. by 11.5 in.)"
86-21-404	"* Upper photograph on poage with page caption: ""ENTER- TAINMENT IN CANTEEN."" Shows unidentified woman and three unidentified men. Size 108 mm by 121 mm (4.25 in. by 4.75 in.)"
86-21-105	"* Photograph of the RAC in the collection of P.M. Chamberlain. Size 203 mm by 254 mm (8.0 in. by 10.0 in.) Reverse side notation.0-: ""Raing: As •. r c.-.'-m i :-a 1 Clock in the P.M. Chamberlain co 1 1 e-.•, i zv."" ; Blue stamp with the legend ""Ernest Tanare, Commercial Photographer, 4&5 Court Square, Brooklyn, Tel: Triangle 5434."" Needs Restoration. N.Y. ,"
86-21-292	"* Mounted photograph of woerd Avenue Boat House, Photo size 127 mm by 171 mrn (5.0 in. by 6.75 in.) Mounting board size 203 mm by 254 mm (8.0 in. by 10.0 in.). Label caption ""Woerd Avenue Boat House after porches had been added."" Reverse side notation ""Waltham Canoe Club."""
86-21-270	"* Landscape photograph showing the Charles River in Waltham, Date of photograph unknown. Size 203 mm by 254 mm (8.0 in. by 10.0 in.) on glossy single weight paper."
86-21-127	"* Negative Photostat of portion of monograph entitled: ""Elements of Watch and Clock Making"" by Charles Frodsham, published in London 1862. This item was originally found in a manila envelope sent by Mr. william C. Langdon, A.T.& T. Co., 125 Broadway, New York, N.Y. addressed to Major Paul Chamberlain, 201 Triford Ave., Newark, N. J. Item size: 222 mm by 298 mm (8.75 in. by 11.75 in. ) This item stored in oversize file box #1. Catalog numbers 86-21-128 to 86-21-199 are currently unassigned. 1-3 2/20/91"
86-21-351	"to 86-21-356 * These items are 5 photographs, each 83 mm by 108 mm (3.25 in. by 4.25 in.), a clipping from an unidentified publication, and a label with caption. A 77% reduction photocopy of the original single page layout was made. Each photograph, the clipping, and the label were mechanically removed from the black mounting paper and were separately stored, These in turn are stored together with the layout photocopy in a letter size file folder . All photographs are of the Boat House after the fire in 1969 . The undated clipping gives a brief history of the Boat House. 86-21-351 86-21-352 86-21-353 86-21-354 86-21-355 * View of burned Boat House. * View of burned Boat House. * View of * View of burned Boat burned Boat View of burned Boat House. House. * House. 3-5 2/20/91"
86-21-423	"caption: * Lower right photograph on same pabe as -420 with ""Norman Steves."" Size 51 mm by 64 mm (2.0 in. by 2.5"
86-21-212	"* Reprint ""Large Gears Cut with a Slotter "" by Koffsky. Reprinted from the ""Iron Age"" issue of December Approximate size 216 mm by 279 mm (8.5 in. by 11.0 in.) II Samual 25, 1941."
86-21-226	"* Obituary of George Henry Corliss, manufacturer of steam engines, was horn June 2, 1817. Dare of death not given in the obituary but Identified in item 86-21-204, a biographical monograph, as 1888. Typewritten on four numbered pages of bond paper, 216 mm by 279 mm (8.5 in. by 11.0 in.) in size. Author of obituary, date, and whether it was published are unknown."
86-21-106	"* Top view photograph of RAC shown in 86-21-105. Embossed on the lower right corner of front side ’s the legend : Ernest Tanare Photographer, The reverse r ® v 4 r s e side has the same nolat ions as 86-21-105. ' Size 203 mm by 254 mm ’.5.0 in. by 10.0 in. ) 2 54"
86-21-272	"* Photograph of 1941 Chrysler four door sedan parked in front of factory building, Unidentified man in driver's seat may be WHN. Size 203 mm by 254 mm (8.0 in. by 10.0 in.) on glossy double weight paper. *** End of Photographs from red stiff paper portfolio ***"
86-21-246	"* Photograph of launching of the motor launch ""White Swan"" in March 1941. Five men shown: left (wearing hat) is boat builder Moses Colon;extreme right Arthur Nichols; three others unidentified. Site is Charles River in Waltham. Size 203 mm by 254 mm (8.0 in. by 10.0 in.). * Photograph of launching of the motor launch ""White Swan"" in March 1941. Five men shown: left (wearing hat) is boat builder Moses Co 1 on;extrerne right Arthur Nichols; three others unidentified. Site is Charles River in Waltham. Size 203 mm by 254 mm (8.0 in. by 10.0 in.)."
86-21-343	"* Letter from ""Shep"", 30 Rochefeller Plaza to WHN. Salutation: ""Dear Bill Henry."" Marked Personal. Dated December 1942. Typewritten and signed ""Shep."" Size 216 mm by 279 mm (8.5 in. by 11.0 in.)"
86-21-452	"* Upper left photograph of two with caption: ""Connie Olson dressed up."" Size 102 mm by 152 mm (4.0 in. by 6.0 in.) 86-21-453 * Lower right photograph on same page as -452 with caption: ""Clifford Chase plays Horseshoes."" Size 51 mm by 114 mm (2.0 in. by 4.5 in.)"
86-21-206	"* Time table Fitchburg R.R., Hoosac Tunnel Route Boston west to Troy, Saratoga, and Rotterdam to June 17, 1889. Open size 305 mm by 533 mm (12.0 in. by 21.0 in.)in.) folded to 92 mm by 127 mm (3.62 in. by 5.0 in.)"
86-21-122	"* Pencil dimensioned drawing (in or mm ?) of a clock mounting plate (?). On 216 mm by 279 mm (8.5 in. by 11.0 in.) white paper. Needs restoration since paper Is now yellowing."
86-21-263	"* Group of 15 year employees in outdoor photograph at same site as 86-21-262 showing (front row center) Hart Nichols, Sally Thomas, and Arthur Nichols and 37 men identified In Supplement No. 1. Hay Stamp on reverse side. Size 203 mm by 254 mm (8.0 in. by 10.0 in.) on double weight paper."
86-21-439	"* Upper photograph of two with caption: ""Barbara Kelly looks surprised . "" Photograph was partially cemented to album page and was mechanically removed. Upper right corner had been cropped before mounting. Uncropped size 108 mm by 152 mm (4.25 in. by 6.0 in.)"
86-21-332	"* Letter from John J. Flynn of law firm of Flynn and Flynn to WHN on E-Award. Typewritten and signed on 216 mm by 279 mm (8.5 in. by 11.0 in.) letterhead. 3-3 2/20/91"
86-21-218	"* Photograph of cemetery monument (see 86-21-17) Inscription on monument: ""Col. James Fisk, Jr.""; ""Born April 1, 1835""; ""Died January 9, 1872."" Size 89 mm by 121 mm (3.5 in. by 4.75 in . )"
86-21-286	"* Typewritten copy of an article from the December 9, 1957 issue of PRODUCT ENGINEERING entitled: ""Obituary for Two Craftsmen,"" author identified as ""EJT."" The subjects of the obituary are W. H. Nichols and David Mann. On 216 mm by 279 mm (8.5 in. by 11.0 in.) bond paper."
86-21-360	"A * Newspaper clippings on the 1963 Scout-A-Rama at Cabot Reservation, Waltham mounted on both sides of a black paper mount, size 216 mm by 356 mm (8.5 in. by 14.0 in.) Side 1 hastwo capIn.) tioned pictures, side 2 has three and a label with caption: ""1963 Scout-A-Rama continued."" Stored in oversize file box #1. See 86-21-360B for side identification. 3-6 2/20/91 B * Reduced size photocopies (77% reduction) of sides 1 and 2 of 86-21-360A. Each side identified. Photocopy size 216 mm by 279 mm (8.5 in. by 11.0 in.)"
86-21-207	"* Roster of Post 29 G.A.R. Long title: ""Francis P.H. Rogers Post 29 Department of Massachusetts G.A.R., Waltham, Mass., 1892. Handbook includes data on post organization, dues, roster etc . 22 numbered pages plus 4 printed but unnumbered4 plus 6 blank . Size 83 mm by 127 mm (3.25 in. by 5.0 in.)"
86-21-123	"* Clip from Horology Magazine, title: ""Raingo's Astronornical Clock"" by Major Paul Chamberlain, in the July 1938 issue, pages 6-10 on three sheets. Figures from six of the RAC photos previously cataloged in the 86-21 series. Size: 152 mm by 229 mm (6.0 in. by 9.8 In.) 86 21 124 * Color rendering (lithograph?) of RAC similar to 86-21-112. Legend beneath clock image: ""Astronomical Clock, No. 17 of R . Ackermann's Repository of Arts"", ""Sec. Pub Nov 7, 1824"" I tern size 152 mm by 229 mm (6.0 in. by 9.8 in.)"
86-21-255	"* Machine shop photograph of men working on grinding machines. Glossy print size .190 mm by 24.1 mm (7.5 by 9.5 in.) Notation on lower right hand corner: ""11414."" Reverse side has instructions for cropping. 2-6 2/20/91"
86-21-107	"* Top oblique view photograph of RAC presumed to be that shown in 86-21-105. Size: 203 mm by 254 mm (8.0 in. by 10.0 in.) On reverse is the notation: ""See Chapter 5 reduce to half size."""
86-21-204	"* Biographical monograph entitles ""George H. Corliss of Rhode Island, 1817-1888"" by Robert Stowe Holding. Published by the Newcomen Society of England, American Branch, New York. 20 num- bered pages plus front and back covers. Slze 152 mm by 229 mm (6.0 in. by 9.8 in.)"
86-21-428	"* Upper the Plant."" Size L-- photograph of three with • caption: ‘ : ""Side View of "" "" '~ * n ’ 64 mm by ' 102 *2 mm ( (2.5 in. by 4.0 in.)"
86-21-438	"* Lower photograph on same page as -437 showing 12 men two rows with six men kneeling in front and six men standing beh i nd. Size 89 mm by 152 mm (3.5 in. by 6.0 in.). in"
86-21-411	"* Lower photograph on same page as -410 with the caption: ""Betty Patterson & Francis Dolron Play Badminton"". Size 76 mm by 124 mm (3.0 in. by 4.88 in.)"
86-21-302	"in. by 9.8 * E-Award presentation sheet, in.) Size 152 mm by 229 mm (6.0"
86-21-276	"* Two-part, hinged photograph of Nichols residence and factory dated 1929. Mounted on lower half of page 54. Size unfolded 114 mm by330 mm (4.5 in. by 13.0 in.) Notation on upper half of page 54 where four photographs had been previously mechanically removed: ""Hand painted photos of Ella Cinders removed for exhibit."""
